race_id,race_date,track,race_no,race_type,car_no,player_name,finish_position,finish_text,margin,last200,winning_method,sb,result_comment,result_source_url,result_source,captured_at_utc,raw_row_json
4220250701010008,2025-07-01,名古屋競輪,8,Ｓ級予選,1,上吹越 直樹,1,1,,11.5,差,,番手一気に,https://keirin.kdreams.jp/nagoya/racedetail/4220250701010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:14:57.653034+00:00,"{""cells"": [""△"", ""1"", ""1"", ""上吹越 直樹"", """", ""11.5"", ""差"", """", ""番手一気に""], ""row_class"": []}"
4220250701010008,2025-07-01,名古屋競輪,8,Ｓ級予選,2,奥村 諭志,3,3,３/４車身,11.3,,S,仕掛け逸し,https://keirin.kdreams.jp/nagoya/racedetail/4220250701010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:14:57.653034+00:00,"{""cells"": [""注"", ""3"", ""2"", ""奥村 諭志"", ""３/４車身"", ""11.3"", """", ""S"", ""仕掛け逸し""], ""row_class"": []}"
4220250701010008,2025-07-01,名古屋競輪,8,Ｓ級予選,3,藤井 昭吾,5,5,３/４車身,11.6,,,捲り併され,https://keirin.kdreams.jp/nagoya/racedetail/4220250701010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:14:57.653034+00:00,"{""cells"": [""◎"", ""5"", ""3"", ""藤井 昭吾"", ""３/４車身"", ""11.6"", """", """", ""捲り併され""], ""row_class"": []}"
4220250701010008,2025-07-01,名古屋競輪,8,Ｓ級予選,4,松村 友和,4,4,１/２車輪,11.4,,,藤井昭不発,https://keirin.kdreams.jp/nagoya/racedetail/4220250701010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:14:57.653034+00:00,"{""cells"": [""○"", ""4"", ""4"", ""松村 友和"", ""１/２車輪"", ""11.4"", """", """", ""藤井昭不発""], ""row_class"": []}"
4220250701010008,2025-07-01,名古屋競輪,8,Ｓ級予選,5,大川 龍二,2,2,１/８車輪,11.1,差,,中割り迫る,https://keirin.kdreams.jp/nagoya/racedetail/4220250701010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:14:57.653034+00:00,"{""cells"": [""×"", ""2"", ""5"", ""大川 龍二"", ""１/８車輪"", ""11.1"", ""差"", """", ""中割り迫る""], ""row_class"": []}"
4220250701010008,2025-07-01,名古屋競輪,8,Ｓ級予選,6,石川 航大,6,6,３/４車輪,12.0,,B,貢献の逃げ,https://keirin.kdreams.jp/nagoya/racedetail/4220250701010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:14:57.653034+00:00,"{""cells"": ["""", ""6"", ""6"", ""石川 航大"", ""３/４車輪"", ""12.0"", """", ""B"", ""貢献の逃げ""], ""row_class"": []}"
4220250701010008,2025-07-01,名古屋競輪,8,Ｓ級予選,7,小川 圭二,7,7,１車身,11.3,,,終向最後方,https://keirin.kdreams.jp/nagoya/racedetail/4220250701010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:14:57.653034+00:00,"{""cells"": [""▲"", ""7"", ""7"", ""小川 圭二"", ""１車身"", ""11.3"", """", """", ""終向最後方""], ""row_class"": []}"
4220250701010009,2025-07-01,名古屋競輪,9,Ｓ級予選,1,森川 大輔,2,2,３/４車輪,12.0,ク,,巧追の二着,https://keirin.kdreams.jp/nagoya/racedetail/4220250701010009/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:15:00.577345+00:00,"{""cells"": [""○"", ""2"", ""1"", ""森川 大輔"", ""３/４車輪"", ""12.0"", ""ク"", """", ""巧追の二着""], ""row_class"": []}"
4220250701010009,2025-07-01,名古屋競輪,9,Ｓ級予選,2,牧 剛央,4,4,１/４車輪,12.0,,,前不発で内,https://keirin.kdreams.jp/nagoya/racedetail/4220250701010009/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:15:00.577345+00:00,"{""cells"": [""△"", ""4"", ""2"", ""牧 剛央"", ""１/４車輪"", ""12.0"", """", """", ""前不発で内""], ""row_class"": []}"
4220250701010009,2025-07-01,名古屋競輪,9,Ｓ級予選,3,吉武 信太朗,6,6,１/４車輪,12.1,,,仕掛け遅れ,https://keirin.kdreams.jp/nagoya/racedetail/4220250701010009/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:15:00.577345+00:00,"{""cells"": [""注"", ""6"", ""3"", ""吉武 信太朗"", ""１/４車輪"", ""12.1"", """", """", ""仕掛け遅れ""], ""row_class"": []}"
